date,product_type,region,daily_demand,warehouse_stock,lead_time_days,reorder_point,recommended_reorder_qty
2024-10-24,megapack,Northeast,15,1341,14,22,0
2024-10-24,powerwall,West,102,751,10,153,0
2024-10-24,powerwall,Central,92,346,7,138,0
2024-10-24,powerwall,South,96,259,4,144,0
2024-10-24,powerwall,Northeast,89,1337,9,133,0
2024-10-25,solar_panel,West,293,328,14,439,111
2024-10-25,solar_panel,Central,320,270,11,480,210
2024-10-25,solar_panel,South,311,1130,9,466,0
2024-10-25,solar_panel,Northeast,297,1492,4,445,0
2024-10-25,solar_roof,West,42,1356,9,63,0
2024-10-25,solar_roof,Central,43,474,7,64,0
2024-10-25,solar_roof,South,49,1187,6,73,0
2024-10-25,solar_roof,Northeast,57,538,7,85,0
2024-10-25,megapack,West,19,272,11,28,0
2024-10-25,megapack,Central,10,1197,11,15,0
2024-10-25,megapack,South,9,982,11,13,0
2024-10-25,megapack,Northeast,11,251,3,16,0
2024-10-25,powerwall,West,99,244,13,148,0
2024-10-25,powerwall,Central,105,341,4,157,0
2024-10-25,powerwall,South,110,244,10,165,0
2024-10-25,powerwall,Northeast,86,500,4,129,0
2024-10-26,solar_panel,West,300,780,4,450,0
2024-10-26,solar_panel,Central,295,1167,9,442,0
2024-10-26,solar_panel,South,294,814,6,441,0
2024-10-26,solar_panel,Northeast,306,390,6,459,69
2024-10-26,solar_roof,West,51,1148,3,76,0
2024-10-26,solar_roof,Central,57,1291,14,85,0
2024-10-26,solar_roof,South,49,1140,11,73,0
2024-10-26,solar_roof,Northeast,55,1341,6,82,0
2024-10-26,megapack,West,11,690,5,16,0
2024-10-26,megapack,Central,7,959,5,10,0
2024-10-26,megapack,South,12,904,5,18,0
2024-10-26,megapack,Northeast,16,1043,5,24,0
2024-10-26,powerwall,West,115,341,4,172,0
2024-10-26,powerwall,Central,100,1193,14,150,0
2024-10-26,powerwall,South,105,1293,8,157,0
2024-10-26,powerwall,Northeast,112,750,5,168,0
2024-10-27,solar_panel,West,321,861,5,481,0
2024-10-27,solar_panel,Central,328,297,11,492,195
2024-10-27,solar_panel,South,309,852,5,463,0
2024-10-27,solar_panel,Northeast,276,240,13,414,174
2024-10-27,solar_roof,West,58,820,10,87,0
2024-10-27,solar_roof,Central,60,799,14,90,0
2024-10-27,solar_roof,South,52,608,11,78,0
2024-10-27,solar_roof,Northeast,52,468,11,78,0
2024-10-27,megapack,West,11,664,9,16,0
2024-10-27,megapack,Central,11,1410,4,16,0
2024-10-27,megapack,South,8,291,13,12,0
2024-10-27,megapack,Northeast,7,918,9,10,0
2024-10-27,powerwall,West,101,1487,11,151,0
2024-10-27,powerwall,Central,91,900,9,136,0
2024-10-27,powerwall,South,95,565,6,142,0
2024-10-27,powerwall,Northeast,97,1119,3,145,0
2024-10-28,solar_panel,West,304,1298,4,456,0
2024-10-28,solar_panel,Central,309,1479,7,463,0
2024-10-28,solar_panel,South,312,1462,6,468,0
2024-10-28,solar_panel,Northeast,306,654,11,459,0
2024-10-28,solar_roof,West,40,1197,12,60,0
2024-10-28,solar_roof,Central,62,1366,12,93,0
2024-10-28,solar_roof,South,46,235,12,69,0
2024-10-28,solar_roof,Northeast,50,1217,10,75,0
2024-10-28,megapack,West,9,619,14,13,0
2024-10-28,megapack,Central,7,445,5,10,0
2024-10-28,megapack,South,11,436,5,16,0
2024-10-28,megapack,Northeast,18,329,4,27,0
2024-10-28,powerwall,West,95,1081,5,142,0
2024-10-28,powerwall,Central,112,1202,3,168,0
2024-10-28,powerwall,South,108,846,7,162,0
2024-10-28,powerwall,Northeast,96,318,5,144,0
2024-10-29,solar_panel,West,275,900,9,412,0
2024-10-29,solar_panel,Central,298,1414,5,447,0
2024-10-29,solar_panel,South,309,1350,6,463,0
2024-10-29,solar_panel,Northeast,291,1353,3,436,0
2024-10-29,solar_roof,West,47,1181,14,70,0
2024-10-29,solar_roof,Central,54,1120,11,81,0
2024-10-29,solar_roof,South,37,762,12,55,0
2024-10-29,solar_roof,Northeast,35,1004,3,52,0
2024-10-29,megapack,West,12,1169,7,18,0
2024-10-29,megapack,Central,15,1039,9,22,0
2024-10-29,megapack,South,12,1353,3,18,0
2024-10-29,megapack,Northeast,7,1136,11,10,0
2024-10-29,powerwall,West,103,811,14,154,0
2024-10-29,powerwall,Central,123,574,7,184,0
2024-10-29,powerwall,South,97,603,3,145,0
2024-10-29,powerwall,Northeast,115,652,12,172,0
2024-10-30,solar_panel,West,281,499,3,421,0
2024-10-30,solar_panel,Central,340,406,11,510,104
2024-10-30,solar_panel,South,285,228,5,427,199
2024-10-30,solar_panel,Northeast,327,1015,3,490,0
2024-10-30,solar_roof,West,46,285,7,69,0
2024-10-30,solar_roof,Central,43,1062,3,64,0
2024-10-30,solar_roof,South,58,267,13,87,0
2024-10-30,solar_roof,Northeast,46,1055,13,69,0
2024-10-30,megapack,West,13,1082,11,19,0
2024-10-30,megapack,Central,14,1351,10,21,0
2024-10-30,megapack,South,9,930,10,13,0
2024-10-30,megapack,Northeast,5,960,4,7,0
2024-10-30,powerwall,West,114,679,12,171,0
2024-10-30,powerwall,Central,100,1014,10,150,0
2024-10-30,powerwall,South,113,594,10,169,0
2024-10-30,powerwall,Northeast,96,1107,7,144,0
2024-10-31,solar_panel,West,304,325,13,456,131
2024-10-31,solar_panel,Central,296,645,8,444,0
2024-10-31,solar_panel,South,287,584,10,430,0
2024-10-31,solar_panel,Northeast,300,651,9,450,0
2024-10-31,solar_roof,West,52,737,3,78,0
2024-10-31,solar_roof,Central,60,1291,14,90,0
2024-10-31,solar_roof,South,51,712,3,76,0
2024-10-31,solar_roof,Northeast,55,1489,10,82,0
2024-10-31,megapack,West,14,944,3,21,0
2024-10-31,megapack,Central,3,1127,13,4,0
2024-10-31,megapack,South,10,901,4,15,0
2024-10-31,megapack,Northeast,6,351,4,9,0
2024-10-31,powerwall,West,92,410,10,138,0
2024-10-31,powerwall,Central,106,1129,4,159,0
2024-10-31,powerwall,South,94,1255,9,141,0
2024-10-31,powerwall,Northeast,97,985,9,145,0
2024-11-01,solar_panel,West,319,1484,8,478,0
2024-11-01,solar_panel,Central,335,1297,12,502,0
2024-11-01,solar_panel,South,298,840,6,447,0
2024-11-01,solar_panel,Northeast,309,1454,9,463,0
2024-11-01,solar_roof,West,54,278,3,81,0
2024-11-01,solar_roof,Central,57,241,8,85,0
2024-11-01,solar_roof,South,44,701,3,66,0
2024-11-01,solar_roof,Northeast,54,1186,12,81,0
2024-11-01,megapack,West,13,1018,5,19,0
2024-11-01,megapack,Central,10,418,11,15,0
2024-11-01,megapack,South,3,1106,12,4,0
2024-11-01,megapack,Northeast,13,1290,11,19,0
2024-11-01,powerwall,West,102,1204,14,153,0
2024-11-01,powerwall,Central,94,1101,4,141,0
2024-11-01,powerwall,South,116,509,3,174,0
2024-11-01,powerwall,Northeast,121,1466,11,181,0
2024-11-02,solar_panel,West,264,957,9,396,0
2024-11-02,solar_panel,Central,286,804,14,429,0
2024-11-02,solar_panel,South,287,1183,12,430,0
2024-11-02,solar_panel,Northeast,294,258,10,441,183
2024-11-02,solar_roof,West,41,303,8,61,0
2024-11-02,solar_roof,Central,44,853,13,66,0
2024-11-02,solar_roof,South,62,1128,5,93,0
2024-11-02,solar_roof,Northeast,56,542,13,84,0
2024-11-02,megapack,West,8,1359,10,12,0
2024-11-02,megapack,Central,12,803,14,18,0
2024-11-02,megapack,South,10,969,13,15,0
2024-11-02,megapack,Northeast,7,1140,4,10,0
2024-11-02,powerwall,West,128,1246,3,192,0
2024-11-02,powerwall,Central,83,1388,4,124,0
2024-11-02,powerwall,South,110,676,14,165,0
2024-11-02,powerwall,Northeast,104,533,10,156,0
2024-11-03,solar_panel,West,303,884,3,454,0
2024-11-03,solar_panel,Central,321,1039,6,481,0
2024-11-03,solar_panel,South,309,546,7,463,0
2024-11-03,solar_panel,Northeast,281,734,7,421,0
2024-11-03,solar_roof,West,52,1207,4,78,0
2024-11-03,solar_roof,Central,42,1355,3,63,0
2024-11-03,solar_roof,South,40,1383,14,60,0
2024-11-03,solar_roof,Northeast,50,901,12,75,0
2024-11-03,megapack,West,17,1451,8,25,0
2024-11-03,megapack,Central,11,715,7,16,0
2024-11-03,megapack,South,8,615,14,12,0
2024-11-03,megapack,Northeast,10,1171,7,15,0
2024-11-03,powerwall,West,97,774,13,145,0
2024-11-03,powerwall,Central,107,691,8,160,0
2024-11-03,powerwall,South,98,1227,13,147,0
2024-11-03,powerwall,Northeast,100,1003,5,150,0
2024-11-04,solar_panel,West,293,335,13,439,104
2024-11-04,solar_panel,Central,328,718,12,492,0
2024-11-04,solar_panel,South,275,278,5,412,134
2024-11-04,solar_panel,Northeast,298,772,7,447,0
2024-11-04,solar_roof,West,51,1397,6,76,0
2024-11-04,solar_roof,Central,44,562,5,66,0
2024-11-04,solar_roof,South,61,215,7,91,0
2024-11-04,solar_roof,Northeast,45,499,5,67,0
2024-11-04,megapack,West,16,1120,14,24,0
2024-11-04,megapack,Central,10,565,4,15,0
2024-11-04,megapack,South,9,1454,6,13,0
2024-11-04,megapack,Northeast,9,1382,4,13,0
2024-11-04,powerwall,West,94,230,8,141,0
2024-11-04,powerwall,Central,76,1351,4,114,0
2024-11-04,powerwall,South,105,1414,7,157,0
2024-11-04,powerwall,Northeast,115,1073,5,172,0
2024-11-05,solar_panel,West,286,932,4,429,0
2024-11-05,solar_panel,Central,306,1242,14,459,0
2024-11-05,solar_panel,South,288,756,8,432,0
2024-11-05,solar_panel,Northeast,303,258,3,454,196
2024-11-05,solar_roof,West,46,382,3,69,0
2024-11-05,solar_roof,Central,50,1156,13,75,0
2024-11-05,solar_roof,South,52,805,12,78,0
2024-11-05,solar_roof,Northeast,40,626,4,60,0
2024-11-05,megapack,West,8,996,13,12,0
2024-11-05,megapack,Central,5,272,8,7,0
2024-11-05,megapack,South,11,402,9,16,0
2024-11-05,megapack,Northeast,6,1114,10,9,0
2024-11-05,powerwall,West,81,1397,6,121,0
2024-11-05,powerwall,Central,115,1053,13,172,0
2024-11-05,powerwall,South,96,453,10,144,0
2024-11-05,powerwall,Northeast,99,1141,4,148,0
2024-11-06,solar_panel,West,305,1442,4,457,0
2024-11-06,solar_panel,Central,297,990,5,445,0
2024-11-06,solar_panel,South,312,1094,8,468,0
2024-11-06,solar_panel,Northeast,303,1394,5,454,0
2024-11-06,solar_roof,West,68,490,6,102,0
2024-11-06,solar_roof,Central,46,461,9,69,0
2024-11-06,solar_roof,South,56,307,9,84,0
2024-11-06,solar_roof,Northeast,35,922,8,52,0
2024-11-06,megapack,West,12,717,12,18,0
2024-11-06,megapack,Central,10,1047,11,15,0
2024-11-06,megapack,South,6,785,12,9,0
2024-11-06,megapack,Northeast,7,1128,6,10,0
2024-11-06,powerwall,West,124,1161,3,186,0
2024-11-06,powerwall,Central,90,1348,14,135,0
2024-11-06,powerwall,South,96,279,13,144,0
2024-11-06,powerwall,Northeast,109,769,13,163,0
2024-11-07,solar_panel,West,306,814,3,459,0
2024-11-07,solar_panel,Central,278,1281,11,417,0
2024-11-07,solar_panel,South,290,1445,11,435,0
2024-11-07,solar_panel,Northeast,281,1056,6,421,0
2024-11-07,solar_roof,West,47,218,14,70,0
2024-11-07,solar_roof,Central,44,1088,14,66,0
2024-11-07,solar_roof,South,45,629,10,67,0
2024-11-07,solar_roof,Northeast,48,568,4,72,0
2024-11-07,megapack,West,9,717,13,13,0
2024-11-07,megapack,Central,11,259,3,16,0
2024-11-07,megapack,South,13,1430,9,19,0
2024-11-07,megapack,Northeast,14,548,11,21,0
2024-11-07,powerwall,West,88,786,13,132,0
2024-11-07,powerwall,Central,95,581,10,142,0
2024-11-07,powerwall,South,97,829,6,145,0
2024-11-07,powerwall,Northeast,119,623,7,178,0
2024-11-08,solar_panel,West,297,768,13,445,0
2024-11-08,solar_panel,Central,315,332,12,472,140
2024-11-08,solar_panel,South,318,839,12,477,0
2024-11-08,solar_panel,Northeast,321,693,6,481,0
2024-11-08,solar_roof,West,48,1486,3,72,0
2024-11-08,solar_roof,Central,45,244,3,67,0
2024-11-08,solar_roof,South,52,782,3,78,0
2024-11-08,solar_roof,Northeast,53,1445,5,79,0
2024-11-08,megapack,West,11,326,9,16,0
2024-11-08,megapack,Central,9,482,4,13,0
2024-11-08,megapack,South,7,523,3,10,0
2024-11-08,megapack,Northeast,9,1091,11,13,0
2024-11-08,powerwall,West,115,361,9,172,0
2024-11-08,powerwall,Central,94,464,4,141,0
2024-11-08,powerwall,South,86,1442,3,129,0
2024-11-08,powerwall,Northeast,110,1027,13,165,0
2024-11-09,solar_panel,West,291,1231,14,436,0
2024-11-09,solar_panel,Central,294,956,3,441,0
2024-11-09,solar_panel,South,279,1053,9,418,0
2024-11-09,solar_panel,Northeast,310,408,5,465,57
2024-11-09,solar_roof,West,60,1487,10,90,0
2024-11-09,solar_roof,Central,51,393,14,76,0
2024-11-09,solar_roof,South,47,1153,12,70,0
2024-11-09,solar_roof,Northeast,51,248,5,76,0
2024-11-09,megapack,West,8,209,4,12,0
2024-11-09,megapack,Central,8,402,13,12,0
2024-11-09,megapack,South,10,208,6,15,0
2024-11-09,megapack,Northeast,18,675,4,27,0
2024-11-09,powerwall,West,87,405,12,130,0
2024-11-09,powerwall,Central,109,1201,6,163,0
2024-11-09,powerwall,South,83,726,13,124,0
2024-11-09,powerwall,Northeast,92,1384,9,138,0
2024-11-10,solar_panel,West,281,791,14,421,0
2024-11-10,solar_panel,Central,304,367,14,456,89
2024-11-10,solar_panel,South,286,1422,6,429,0
2024-11-10,solar_panel,Northeast,301,1090,4,451,0
2024-11-10,solar_roof,West,48,1032,5,72,0
2024-11-10,solar_roof,Central,48,488,11,72,0
2024-11-10,solar_roof,South,39,449,12,58,0
2024-11-10,solar_roof,Northeast,55,1387,12,82,0
2024-11-10,megapack,West,8,660,5,12,0
2024-11-10,megapack,Central,9,518,13,13,0
2024-11-10,megapack,South,10,760,12,15,0
2024-11-10,megapack,Northeast,14,1354,4,21,0
2024-11-10,powerwall,West,90,1420,14,135,0
2024-11-10,powerwall,Central,100,1305,11,150,0
2024-11-10,powerwall,South,102,835,7,153,0
2024-11-10,powerwall,Northeast,91,566,12,136,0
2024-11-11,solar_panel,West,296,555,13,444,0
2024-11-11,solar_panel,Central,297,1345,10,445,0
2024-11-11,solar_panel,South,311,1382,3,466,0
2024-11-11,solar_panel,Northeast,309,1195,7,463,0
2024-11-11,solar_roof,West,53,1437,6,79,0
2024-11-11,solar_roof,Central,54,1467,10,81,0
2024-11-11,solar_roof,South,52,530,3,78,0
2024-11-11,solar_roof,Northeast,35,729,5,52,0
2024-11-11,megapack,West,5,494,5,7,0
2024-11-11,megapack,Central,9,271,5,13,0
2024-11-11,megapack,South,9,1342,12,13,0
2024-11-11,megapack,Northeast,7,722,12,10,0
2024-11-11,powerwall,West,87,843,10,130,0
2024-11-11,powerwall,Central,119,746,8,178,0
2024-11-11,powerwall,South,81,310,4,121,0
2024-11-11,powerwall,Northeast,96,823,7,144,0
2024-11-12,solar_panel,West,299,1078,6,448,0
2024-11-12,solar_panel,Central,299,1213,10,448,0
2024-11-12,solar_panel,South,322,459,3,483,24
2024-11-12,solar_panel,Northeast,289,731,13,433,0
2024-11-12,solar_roof,West,51,1479,11,76,0
2024-11-12,solar_roof,Central,44,245,11,66,0
2024-11-12,solar_roof,South,60,1055,6,90,0
2024-11-12,solar_roof,Northeast,46,700,14,69,0
2024-11-12,megapack,West,11,1172,11,16,0
2024-11-12,megapack,Central,9,1054,14,13,0
2024-11-12,megapack,South,10,348,3,15,0
2024-11-12,megapack,Northeast,15,491,13,22,0
2024-11-12,powerwall,West,85,1180,4,127,0
2024-11-12,powerwall,Central,122,856,7,183,0
2024-11-12,powerwall,South,103,368,6,154,0
2024-11-12,powerwall,Northeast,109,765,13,163,0
2024-11-13,solar_panel,West,301,831,7,451,0
2024-11-13,solar_panel,Central,309,1102,8,463,0
2024-11-13,solar_panel,South,274,226,14,411,185
2024-11-13,solar_panel,Northeast,295,321,4,442,121
2024-11-13,solar_roof,West,48,724,10,72,0
2024-11-13,solar_roof,Central,51,1242,3,76,0
2024-11-13,solar_roof,South,61,937,3,91,0
2024-11-13,solar_roof,Northeast,54,1430,5,81,0
2024-11-13,megapack,West,9,426,5,13,0
2024-11-13,megapack,Central,12,403,9,18,0
2024-11-13,megapack,South,13,960,8,19,0
2024-11-13,megapack,Northeast,10,669,4,15,0
2024-11-13,powerwall,West,113,317,7,169,0
2024-11-13,powerwall,Central,103,1020,8,154,0
2024-11-13,powerwall,South,77,763,3,115,0
2024-11-13,powerwall,Northeast,86,200,9,129,0
2024-11-14,solar_panel,West,309,1325,4,463,0
2024-11-14,solar_panel,Central,318,958,6,477,0
2024-11-14,solar_panel,South,337,960,14,505,0
2024-11-14,solar_panel,Northeast,288,1279,5,432,0
2024-11-14,solar_roof,West,46,877,7,69,0
2024-11-14,solar_roof,Central,48,311,9,72,0
2024-11-14,solar_roof,South,58,1420,8,87,0
2024-11-14,solar_roof,Northeast,50,299,6,75,0
2024-11-14,megapack,West,12,324,9,18,0
2024-11-14,megapack,Central,10,705,4,15,0
2024-11-14,megapack,South,12,682,8,18,0
2024-11-14,megapack,Northeast,8,402,10,12,0
2024-11-14,powerwall,West,105,728,11,157,0
2024-11-14,powerwall,Central,100,887,5,150,0
2024-11-14,powerwall,South,98,584,7,147,0
2024-11-14,powerwall,Northeast,92,212,14,138,0
2024-11-15,solar_panel,West,298,1091,4,447,0
2024-11-15,solar_panel,Central,326,480,5,489,9
2024-11-15,solar_panel,South,280,1319,7,420,0
2024-11-15,solar_panel,Northeast,284,874,7,426,0
2024-11-15,solar_roof,West,48,1216,7,72,0
2024-11-15,solar_roof,Central,46,1374,8,69,0
2024-11-15,solar_roof,South,50,265,9,75,0
2024-11-15,solar_roof,Northeast,61,1377,9,91,0
2024-11-15,megapack,West,13,1417,4,19,0
2024-11-15,megapack,Central,9,996,12,13,0
2024-11-15,megapack,South,11,214,5,16,0
2024-11-15,megapack,Northeast,10,280,6,15,0
2024-11-15,powerwall,West,115,979,3,172,0
2024-11-15,powerwall,Central,100,665,5,150,0
2024-11-15,powerwall,South,104,524,5,156,0
2024-11-15,powerwall,Northeast,104,1180,14,156,0
2024-11-16,solar_panel,West,268,1394,11,402,0
2024-11-16,solar_panel,Central,303,1104,8,454,0
2024-11-16,solar_panel,South,301,1342,7,451,0
2024-11-16,solar_panel,Northeast,269,422,7,403,0
2024-11-16,solar_roof,West,51,1130,8,76,0
2024-11-16,solar_roof,Central,44,997,3,66,0
2024-11-16,solar_roof,South,48,616,7,72,0
2024-11-16,solar_roof,Northeast,49,1097,7,73,0
2024-11-16,megapack,West,7,974,8,10,0
2024-11-16,megapack,Central,7,846,13,10,0
2024-11-16,megapack,South,9,1482,5,13,0
2024-11-16,megapack,Northeast,11,291,6,16,0
2024-11-16,powerwall,West,106,1144,5,159,0
2024-11-16,powerwall,Central,96,449,9,144,0
2024-11-16,powerwall,South,83,368,13,124,0
2024-11-16,powerwall,Northeast,102,979,12,153,0
2024-11-17,solar_panel,West,276,1251,9,414,0
2024-11-17,solar_panel,Central,327,762,12,490,0
2024-11-17,solar_panel,South,310,1490,6,465,0
2024-11-17,solar_panel,Northeast,320,814,11,480,0
2024-11-17,solar_roof,West,52,1495,10,78,0
2024-11-17,solar_roof,Central,41,697,7,61,0
2024-11-17,solar_roof,South,56,442,3,84,0
2024-11-17,solar_roof,Northeast,46,1433,9,69,0
2024-11-17,megapack,West,7,1285,7,10,0
2024-11-17,megapack,Central,8,520,5,12,0
2024-11-17,megapack,South,6,235,9,9,0
2024-11-17,megapack,Northeast,18,1207,14,27,0
2024-11-17,powerwall,West,113,1156,5,169,0
2024-11-17,powerwall,Central,93,1479,3,139,0
2024-11-17,powerwall,South,84,1095,13,126,0
2024-11-17,powerwall,Northeast,89,1224,11,133,0
2024-11-18,solar_panel,West,304,1178,10,456,0
2024-11-18,solar_panel,Central,304,1303,7,456,0
2024-11-18,solar_panel,South,339,926,3,508,0
2024-11-18,solar_panel,Northeast,276,717,13,414,0
2024-11-18,solar_roof,West,61,1013,8,91,0
2024-11-18,solar_roof,Central,42,1082,5,63,0
2024-11-18,solar_roof,South,57,1419,11,85,0
2024-11-18,solar_roof,Northeast,45,1134,7,67,0
2024-11-18,megapack,West,10,282,13,15,0
2024-11-18,megapack,Central,11,984,13,16,0
2024-11-18,megapack,South,14,404,8,21,0
2024-11-18,megapack,Northeast,7,1101,6,10,0
2024-11-18,powerwall,West,89,737,9,133,0
2024-11-18,powerwall,Central,93,441,5,139,0
2024-11-18,powerwall,South,101,1442,3,151,0
2024-11-18,powerwall,Northeast,113,883,6,169,0
2024-11-19,solar_panel,West,297,225,6,445,220
2024-11-19,solar_panel,Central,314,747,6,471,0
2024-11-19,solar_panel,South,316,1347,10,474,0
2024-11-19,solar_panel,Northeast,304,250,13,456,206
2024-11-19,solar_roof,West,50,861,11,75,0
2024-11-19,solar_roof,Central,33,1107,8,49,0
2024-11-19,solar_roof,South,58,1218,8,87,0
2024-11-19,solar_roof,Northeast,50,434,5,75,0
2024-11-19,megapack,West,12,1193,5,18,0
2024-11-19,megapack,Central,9,639,11,13,0
2024-11-19,megapack,South,15,233,3,22,0
2024-11-19,megapack,Northeast,7,1310,4,10,0
2024-11-19,powerwall,West,95,1191,8,142,0
2024-11-19,powerwall,Central,88,1392,13,132,0
2024-11-19,powerwall,South,85,863,8,127,0
2024-11-19,powerwall,Northeast,107,1498,11,160,0
2024-11-20,solar_panel,West,317,727,8,475,0
2024-11-20,solar_panel,Central,258,509,4,387,0
2024-11-20,solar_panel,South,274,505,11,411,0
2024-11-20,solar_panel,Northeast,290,368,13,435,67
2024-11-20,solar_roof,West,61,1355,14,91,0
2024-11-20,solar_roof,Central,51,934,12,76,0
2024-11-20,solar_roof,South,44,783,7,66,0
2024-11-20,solar_roof,Northeast,54,1398,10,81,0
2024-11-20,megapack,West,8,1436,3,12,0
2024-11-20,megapack,Central,5,1033,8,7,0
2024-11-20,megapack,South,10,527,6,15,0
2024-11-20,megapack,Northeast,13,693,3,19,0
2024-11-20,powerwall,West,95,725,9,142,0
2024-11-20,powerwall,Central,96,723,12,144,0
2024-11-20,powerwall,South,122,1059,8,183,0
2024-11-20,powerwall,Northeast,113,445,5,169,0
2024-11-21,solar_panel,West,307,432,8,460,28
2024-11-21,solar_panel,Central,309,710,6,463,0
2024-11-21,solar_panel,South,308,850,7,462,0
2024-11-21,solar_panel,Northeast,276,741,6,414,0
2024-11-21,solar_roof,West,52,1262,10,78,0
2024-11-21,solar_roof,Central,66,368,12,99,0
2024-11-21,solar_roof,South,52,674,3,78,0
2024-11-21,solar_roof,Northeast,45,1252,5,67,0
2024-11-21,megapack,West,8,512,8,12,0
2024-11-21,megapack,Central,7,286,9,10,0
2024-11-21,megapack,South,8,1176,3,12,0
2024-11-21,megapack,Northeast,10,661,4,15,0
2024-11-21,powerwall,West,118,616,5,177,0
2024-11-21,powerwall,Central,114,591,5,171,0
2024-11-21,powerwall,South,92,388,14,138,0
2024-11-21,powerwall,Northeast,90,1052,13,135,0
2024-11-22,solar_panel,West,287,431,8,430,0
2024-11-22,solar_panel,Central,337,436,3,505,69
2024-11-22,solar_panel,South,301,1108,4,451,0
2024-11-22,solar_panel,Northeast,298,478,8,447,0
2024-11-22,solar_roof,West,37,917,12,55,0
2024-11-22,solar_roof,Central,48,637,10,72,0
2024-11-22,solar_roof,South,46,1353,8,69,0
2024-11-22,solar_roof,Northeast,44,556,9,66,0
2024-11-22,megapack,West,10,1189,7,15,0
2024-11-22,megapack,Central,9,447,4,13,0
2024-11-22,megapack,South,15,685,14,22,0
2024-11-22,megapack,Northeast,8,1050,14,12,0
2024-11-22,powerwall,West,103,873,9,154,0
2024-11-22,powerwall,Central,98,1479,9,147,0
2024-11-22,powerwall,South,93,513,6,139,0
2024-11-22,powerwall,Northeast,113,781,9,169,0
2024-11-23,solar_panel,West,308,664,8,462,0
2024-11-23,solar_panel,Central,318,1091,7,477,0
2024-11-23,solar_panel,South,291,902,5,436,0
2024-11-23,solar_panel,Northeast,290,475,8,435,0
2024-11-23,solar_roof,West,47,1489,8,70,0
2024-11-23,solar_roof,Central,54,1180,9,81,0
2024-11-23,solar_roof,South,50,1116,10,75,0
2024-11-23,solar_roof,Northeast,62,765,6,93,0
2024-11-23,megapack,West,8,236,8,12,0
2024-11-23,megapack,Central,17,1413,4,25,0
2024-11-23,megapack,South,14,294,9,21,0
2024-11-23,megapack,Northeast,4,565,11,6,0
2024-11-23,powerwall,West,101,606,6,151,0
2024-11-23,powerwall,Central,108,276,12,162,0
2024-11-23,powerwall,South,98,470,7,147,0
2024-11-23,powerwall,Northeast,85,746,7,127,0
2024-11-24,solar_panel,West,295,836,13,442,0
2024-11-24,solar_panel,Central,287,444,6,430,0
2024-11-24,solar_panel,South,315,735,9,472,0
2024-11-24,solar_panel,Northeast,308,706,10,462,0
2024-11-24,solar_roof,West,46,1202,7,69,0
2024-11-24,solar_roof,Central,61,822,10,91,0
2024-11-24,solar_roof,South,62,345,9,93,0
2024-11-24,solar_roof,Northeast,48,1495,8,72,0
2024-11-24,megapack,West,11,769,8,16,0
2024-11-24,megapack,Central,10,359,6,15,0
2024-11-24,megapack,South,13,876,13,19,0
2024-11-24,megapack,Northeast,11,807,13,16,0
2024-11-24,powerwall,West,110,1000,11,165,0
2024-11-24,powerwall,Central,118,998,10,177,0
2024-11-24,powerwall,South,82,200,4,123,0
2024-11-24,powerwall,Northeast,111,1085,12,166,0
2024-11-25,solar_panel,West,323,683,8,484,0
2024-11-25,solar_panel,Central,295,1058,7,442,0
2024-11-25,solar_panel,South,278,1429,12,417,0
2024-11-25,solar_panel,Northeast,301,1450,9,451,0
2024-11-25,solar_roof,West,40,647,12,60,0
2024-11-25,solar_roof,Central,49,551,9,73,0
2024-11-25,solar_roof,South,54,665,8,81,0
2024-11-25,solar_roof,Northeast,51,555,6,76,0
2024-11-25,megapack,West,6,1362,3,9,0
2024-11-25,megapack,Central,8,570,8,12,0
2024-11-25,megapack,South,9,1439,14,13,0
2024-11-25,megapack,Northeast,9,659,6,13,0
2024-11-25,powerwall,West,108,972,12,162,0
2024-11-25,powerwall,Central,109,948,11,163,0
2024-11-25,powerwall,South,106,576,14,159,0
2024-11-25,powerwall,Northeast,92,986,13,138,0
2024-11-26,solar_panel,West,278,1198,7,417,0
2024-11-26,solar_panel,Central,297,793,14,445,0
2024-11-26,solar_panel,South,302,232,8,453,221
2024-11-26,solar_panel,Northeast,268,940,7,402,0
2024-11-26,solar_roof,West,53,448,12,79,0
2024-11-26,solar_roof,Central,50,372,4,75,0
2024-11-26,solar_roof,South,52,986,10,78,0
2024-11-26,solar_roof,Northeast,43,747,10,64,0
2024-11-26,megapack,West,12,619,13,18,0
2024-11-26,megapack,Central,13,297,6,19,0
2024-11-26,megapack,South,15,378,14,22,0
2024-11-26,megapack,Northeast,8,685,11,12,0
2024-11-26,powerwall,West,94,956,7,141,0
2024-11-26,powerwall,Central,92,901,7,138,0
2024-11-26,powerwall,South,87,995,10,130,0
2024-11-26,powerwall,Northeast,78,1333,3,117,0
2024-11-27,solar_panel,West,304,593,13,456,0
2024-11-27,solar_panel,Central,292,1078,6,438,0
2024-11-27,solar_panel,South,286,789,14,429,0
2024-11-27,solar_panel,Northeast,321,703,13,481,0
2024-11-27,solar_roof,West,56,720,8,84,0
2024-11-27,solar_roof,Central,45,519,4,67,0
2024-11-27,solar_roof,South,53,883,11,79,0
2024-11-27,solar_roof,Northeast,49,1047,11,73,0
2024-11-27,megapack,West,19,1347,13,28,0
2024-11-27,megapack,Central,14,230,10,21,0
2024-11-27,megapack,South,15,235,4,22,0
